sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SDSS-II SN 8662,Ia,z',53613.375760832154,53673.794235352965,1465.4671101222682,0.04340135456002957,7.57600250796427,99.99999999997694
SDSS-II SN 16467,Ia,g',54025.21697827265,54036.19785478959,0.6807205714250433,0.6701707545973437,5.674228967573554,10.979394135759954
SDSS-II SN 16467,Ia,i',54025.21698505095,54035.05677007592,1.1092711897796144,0.3497308650971993,5.8220636350845565,16.534982818772292
SDSS-II SN 16467,Ia,r',53982.179506084656,54036.91523664837,3.605010135115877,6.684210584107335,8.422509733407495,99.95299074364954
SDSS-II SN 16467,Ia,u',54046.221589999994,54054.41262199513,0.30409594080309754,0.032678501271827254,99.99354452405929,10.63990584795938
SDSS-II SN 16467,Ia,z',54046.221555379045,54052.58209804615,1.5803683854634896,0.03226645625318062,7.921773622596042,5.892053354105275
SN2017ayp,Ia,G,57799.54652035322,57804.3109169807,4.541186288198906,0.04621903413636768,4.234287984409218,0.3012776950971681
SN2019pdx,Ia,G,58818.64390544702,58781.74808460883,0.07684949362457467,0.02159067050007532,8.283839315695825,9.973815931252789
SDSS-II SN 2181,Ia,g',53603.53245828089,53613.50188885946,0.15881658500143686,5.489657340452076,4.970070514068342,99.8941942959376
SDSS-II SN 2181,Ia,i',53659.594881389494,53661.93363876731,0.309528793618765,0.012040229691935729,10.548357374792934,6.794684047674509
SDSS-II SN 2181,Ia,r',53627.490944582045,53657.99207701821,0.7981536889405595,0.0010782515901681545,21.478361301608103,3.3525646575745784
SDSS-II SN 2181,Ia,u',53616.24414836032,53627.711894306194,0.49954042408991434,0.0007366094994501096,49.215298802205425,50.134309694153835
SDSS-II SN 2181,Ia,z',53661.6993736574,53670.14931088257,0.4704263078369914,0.01605454938718184,10.822603667127241,2.578098548813517
SDSS-II SN 15489,Ia,g',53959.33038441714,53961.14267265556,0.32459177698059627,0.5550162424702682,10.65410390876979,99.95620010288597
SDSS-II SN 15489,Ia,i',54020.32448416422,54042.298344411895,18.829925973114328,0.10759991018550208,5.6223157743658465,0.8722510860304689
SDSS-II SN 15489,Ia,r',54006.707825614474,54018.19362210066,7.222704608716962,0.02933853452478283,7.43098845712651,99.98574754873317
SDSS-II SN 15489,Ia,z',53964.15851841679,54019.265606001616,1.9542017171739792,6.491896734547867,9.030826831981651,99.98754852022908
