sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 21360,Ia,i',1.1737841983811945,54408.37628609589,26.15169410020536,0.10004058877597906
SDSS-II SN 21360,Ia,r',1.3165293010851737,54402.45954785122,199.99999809154932,0.3686937128877983
SDSS-II SN 21360,Ia,u',0.9888389223527357,54422.45862289961,5.833822331450875,1.9968161078315123
SDSS-II SN 21360,Ia,z',0.9851395962699674,54422.48511131445,6.560213649340959,2.1170646035582132
SN2016gsb,Ia,G,1.2937400354521447,57681.097850000006,22.787132084541643,0.10000000000000003
SN2021agre,Ia,G,1.3192885324871917,59569.28766026131,20.44934202070581,0.1000000000008978
SN2017hhz,Ia,G,0.9769174242196206,58107.53924801788,7.669689149234596,1.3961454796139263
SDSS-II SN 20757,Ia,g',1.2193942278375156,54403.36136366564,14.826863845909967,0.10000000032866088
SDSS-II SN 20757,Ia,i',0.19772721104262603,54387.44587000002,11.74135992588911,1.9973588263129036
SDSS-II SN 20757,Ia,r',0.20450876717188232,54387.44504000026,10.065752118490751,2.1046705970757764
SDSS-II SN 20757,Ia,u',0.7532900176765419,54409.36193919922,9.133296677686616,0.1529320917711759
SDSS-II SN 20757,Ia,z',0.8801392573564049,54396.316384370504,56.257070337594136,0.10017468029518864
SN2016dxe,Ia,G,1.4806442417168817,57479.13858177654,38.40506863472385,0.46101376606943895
SN2019tze,Ia,G,1.4316464705260308,58787.5207455713,19.218129049197014,0.2669950020656479
SDSS-II SN 13411,Ia,g',3.6532428759982785,53975.18008099111,14.669406611026462,0.10000000051945643
SDSS-II SN 13411,Ia,i',1.4665664547553698,53973.184522742755,22.846413741797615,0.5466842284806135
SDSS-II SN 13411,Ia,r',2.0443363472469778,53975.176718247734,25.820404276367164,0.10022186920691066
SDSS-II SN 13411,Ia,u',1.2699172338144915,53970.178490000006,28.52459276751734,0.10000000000001966
SDSS-II SN 13411,Ia,z',0.7790815924893778,53970.17932000001,48.16804177004512,0.10000000000000002
SDSS-II SN 19589,Ia,g',0.6973321104423161,54379.40170000185,21.853064352905925,0.1000000000155632
SDSS-II SN 19589,Ia,i',0.7472829394815922,54396.225614961106,24.489782051932036,0.10000000000068461
SDSS-II SN 19589,Ia,r',3.149664091143172,54432.29077,8.149951666666311,1.9999999999999998
SDSS-II SN 19589,Ia,u',1.0,54433.29975,8.149951666666311,2.0
SDSS-II SN 19589,Ia,z',1.010092717284989,54388.39029585599,15.380464007295467,0.20923997330904376
SDSS-II SN 15805,Ia,g',1.0318595985927392,54008.19620246384,21.834440298524687,0.10000000000737794
SDSS-II SN 15805,Ia,i',1.1916992762189291,54011.37766414357,39.49097449721638,0.1000000000000001
SDSS-II SN 15805,Ia,r',1.1874804566179877,54012.3022713461,23.051875406680075,0.10000000002037403
SDSS-II SN 15805,Ia,u',1.0125826404836738e-15,54028.49085023342,0.9596040169092465,13.176519541609341
SDSS-II SN 15805,Ia,z',8.489694616476888e-16,54021.32430731313,1.8319062312243009,13.233642641811677
SN2006no,Ia,g',0.0019071689840193422,54023.17526000023,4.63521923015713,4.278360389997495
SN2006no,Ia,i',1.4665381000914377,54040.17010059922,14.172345305048578,0.12925650504705316
SN2006no,Ia,r',0.029031675898181085,54024.78064213435,6.526330005330157,3.1566937160266435
SN2006no,Ia,u',4.317772728216501e-05,54023.17360000003,4.438212492219019,5.420217088490178
SN2006no,Ia,z',0.49415893338306793,54023.17443000001,11.59365085290002,1.3672700757609566
SN2019ovi,Ia,G,0.00011912848184473089,58752.45597160847,2.4884303363781437,6.467906612916903
SN2005eh,Ia,g',0.5593327836357147,53628.16150474118,137.952666690514,0.3840933059989253
SN2005eh,Ia,i',1.0847561682241844,53611.22273000001,40.05480876791411,0.10000000000000002
SN2005eh,Ia,r',0.5446193366540213,53611.221900000004,85.30474758729517,0.10000000000000002
SN2005eh,Ia,u',0.29012788548971546,53644.15766601553,83.65878418415666,0.10000000000000002
SN2005eh,Ia,z',0.13452285551614016,53671.32230269406,7.800536285417474,2.0406624437063545
SN2020vci,Ia,G,1.4197393802040732,59182.20702585061,61.54739427116272,0.10000003710636808
SDSS-II SN 18374,Ia,g',1.278349316893756,54358.278847870286,18.16450436353699,0.10000000000016697
SDSS-II SN 18374,Ia,i',1.2082898573820984,54359.10744147186,36.04716026934667,0.10000000000000002
SDSS-II SN 18374,Ia,r',1.2758920465243277,54355.964428168016,15.589193026109488,0.6038523850844603
SDSS-II SN 18374,Ia,u',1.0,54431.24873,13.819726666666005,2.0
SDSS-II SN 18374,Ia,z',0.7117583913473631,54359.279944090515,187.88220392907903,0.10000000000027104
SN2019cxx,Ia,G,1.3241382909260537,58597.04869202497,5.101688806461958,0.8739012211710976
SDSS-II SN 16721,Ia,g',1.2111051615066835,54050.01095712575,26.043723869198224,0.10000000000004468
SDSS-II SN 16721,Ia,i',1.0,54068.13423,5.165535000000091,2.0
SDSS-II SN 16721,Ia,r',0.5765247980043405,54034.706691252555,14.97802977311851,1.1930848481004963
SDSS-II SN 16721,Ia,u',1.3243486599882002,54037.14179890745,9.558142603716771,0.13310496015520698
SDSS-II SN 16721,Ia,z',1.138063430361514e-15,54039.004315145525,1.6063582257905207,13.238290716813875
SN2020znj,Ia,G,1.0991804533359961,59166.21558000242,199.99999999665053,0.10000011642920671
SN2020jjh,Ia,G,1.2945088702530438,59003.94155000001,24.235064324690224,0.10000000000057813
SN2020cyp,Ia,G,2.035171006416535,58897.763143810625,18.015830985530524,0.3996492130300367
SDSS-II SN 16001,Ia,g',0.6270670666243648,54009.261299253565,161.12335005486375,19.999999999999996
SDSS-II SN 16001,Ia,i',0.5783635778752346,54011.7632680807,17.778729664331713,1.1711779454954185
SDSS-II SN 16001,Ia,r',0.6615160894618748,54047.34193537274,6.438313228007662,0.3814763536482366
SDSS-II SN 16001,Ia,u',0.28520093672883207,54059.09712247965,1.3546797462160232,1.3992217846003792
SDSS-II SN 16001,Ia,z',0.485289437151038,54020.323710727804,199.99999778630962,0.10009266419975958
SDSS-II SN 18454,Ia,g',1.2440621685991147,54362.354467746365,29.96623308256709,0.10000000000000035
SDSS-II SN 18454,Ia,i',0.9429077117496867,54355.97485214765,24.66544951512948,0.6790832629382456
SDSS-II SN 18454,Ia,r',0.646203977912575,54364.125825442985,10.307445185908582,1.3692134202873214
SDSS-II SN 18454,Ia,u',0.6273074828708144,54389.778439742484,38.905323026385076,0.1394012363122115
SDSS-II SN 18454,Ia,z',0.5202490153830823,54352.439350029694,199.99999994590507,0.49094524701145337
SDSS-II SN 15909,Ia,g',1.34132777172959,54030.704656731665,10.853537138287438,0.5811360907128386
SDSS-II SN 15909,Ia,i',1.0721122837386192,54031.27125617064,30.241622323087107,0.10000001238781675
SDSS-II SN 15909,Ia,r',3.5190648134244584e-05,54016.36071000067,4.462230287758606,5.830051324013436
SDSS-II SN 15909,Ia,u',1.1660917523116623,54036.27790106374,10.611784659700387,0.10000658206832191
SDSS-II SN 15909,Ia,z',1.0914442773394162,54031.219416651176,14.744197432459268,0.31338815433602113
SN2016iew,Ia,G,1.3072380868530797,57705.6762836573,23.78996158255399,0.1000000734269828
SDSS-II SN 3102,Ia,g',3.1200628489537867,53682.815376177976,1.8212704133889086,0.10007562447819958
SDSS-II SN 3102,Ia,i',1.1772983785517819,53650.13354000001,21.674006358237058,0.10000000000000153
SDSS-II SN 3102,Ia,r',2.1784830107152406,53650.132710000005,5.694871476521832,0.10000000000007005
SDSS-II SN 3102,Ia,u',1.4359193513037072,53676.19007356333,11.744164117359755,0.29247910389941434
SDSS-II SN 3102,Ia,z',0.6784885193252049,53654.91285012969,183.14567742030619,0.10000000000000002
