supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2017eni,IIn,G,57912.428715557064,36747.76630379703,3.895143066710279e-09,0.9093252888578436,74.10104089874486,12.673835689362164
SN2016fir,IIn,G,57712.76290030973,57696.35967777242,209.80866073508102,-104.31515916483652,10.000102408031882,30.000855964354237
SN2017cin,IIn,G,57857.799306077715,57831.57106885238,46.12608254035371,-22.59081499545073,10.000012175959363,30.000054885388966
SN2021ulv,IIn,G,59447.653224230504,63758.41603151632,53029.36797949056,-26450.716603778823,9.754661119895864,29.641892622739437
SN2018kyv,IIn,G,58488.74437493917,63256.52382624154,52130.3063425556,-26019.370377128576,9.988352169343568,30.015218452678745
SN2019sxv,IIn,G,58792.10255440941,58762.68255774498,4.282916556908929,-1.6816350339174606,10.002541999877936,30.00012832985997
SN2020noz,IIn,G,59061.071340311195,63017.791510629955,52706.94398562827,-26284.94015879117,9.98212479002307,30.00310506907942
SN2021iui,IIn,G,59349.80631615125,59322.061139197496,16.446235241887816,-7.8019859425582405,10.021414751671832,30.002795259189156
SN2020yrn,IIn,G,59196.468340151056,59151.5497709716,-0.0237678106486531,-0.06909505456046802,10.0022975384294,29.996152205862916
SN2017djq,IIn,G,57903.86274037305,57878.247524912455,12.94335381074929,-6.241492279085495,9.99999671049834,29.999989696482444
SN2007oe,IIn,g',54380.9710793215,1.1452031430380885,208.63619721444334,-377.227200339171,9.995990609496202,30.465731544479773
SN2007oe,IIn,i',54415.729903160405,54350.99202244505,1.0016353439255873e-06,186.3184772895085,7.337691774068481,11.463957841523603
SN2007oe,IIn,r',54412.31650371883,54351.42231495792,3.112297428191524e-07,741.6576806436371,4.954568302924182,6.428900898462
SN2007oe,IIn,u',54365.214142458295,54335.62988046766,2.379078006084779,-0.680050248304719,9.997405315581556,30.005539248549894
SN2007oe,IIn,z',54384.27374270051,54312.629009526885,0.007570893322369047,-0.008376881636092787,9.262996523271978,30.03433648037801
SN2007nx,IIn,g',53674.070016561585,54416.983306512935,-4.534337604330446,-0.6161533729335809,6.45930518872225,51.7118859047862
SN2007nx,IIn,i',54394.05918096199,54352.689306203065,7.592740304018787e-06,152.07767412602564,10.591827748140554,11.181719667044932
SN2007nx,IIn,r',54398.92788424265,54362.55070464974,0.01850876267555488,-0.033022004523099106,10.1990673469144,29.98235105812973
SN2007nx,IIn,u',54381.72452658764,54351.85989702329,-0.01584206956327107,-0.034732740553224874,10.007687302388973,30.376288915748002
SN2007nx,IIn,z',54393.76384591984,54351.78404472276,0.04614582695650535,-0.02652988528277327,10.417201738109897,30.047599858769505
SN2018lmy,IIn,G,58549.30667328493,58581.241521925054,1.7794951728686899,9.666057825722403e-05,73.55905140740407,26.994584444125444
SN2019zrk,IIn,G,58964.327865338404,58936.7747531627,24.302608750491487,-11.747475871606781,10.00000121523402,30.000007847925858
SN2020ybn,IIn,G,59180.810122466995,59151.61305978638,-0.0540505112740627,-0.2167206472142889,10.011733221827798,29.940974556852147
SN2017gra,IIn,G,58027.11476537683,57998.333159674454,6.545311959881293,-2.754833905890262,10.031647619121227,30.001719918274446
SN2006dn,IIn,G,58433.134646209415,58403.16193008513,-0.3682800990288693,-0.010038613720289247,9.999978640910893,30.000006574770637
SN2018fdt,IIn,G,58351.5132472568,58329.635764087805,0.00020456692507892437,17.342942767418513,17.02804274991166,99.99999999999999
SN2019fcg,IIn,G,58620.94419151397,58613.89103042102,375.84342444849375,-187.20472853928334,10.000002716036716,30.000008338748337
SN2017gas,IIn,G,57999.94170245189,57964.43050324875,-0.35124731059119885,-2.3000807125143976,9.99069210520637,29.99901362842031
Gaia16bug,IIn,G,57705.37082573164,57685.8560016082,184.5204213401718,-91.668952406895,10.000146288135367,30.00111166788084
SN2020dfh,IIn,G,58903.37282021304,58874.73531898628,-0.6601308958144958,-0.4872858774707434,9.88027372171678,26.389471850098115
