supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2022aqm,II,G,59626.96396525287,59606.06557208978,5.01868772412457,53.97336911235152,1.2488730265761647,1.1163897182138094
SN2017hzi,II,G,58070.66723881527,58134.17708173172,1005.6903234539974,-501.08976991697887,10.002591445570642,30.000130986962528
SN2016csv,II,G,57555.57890581102,57526.35859405087,5.126831509332685,-2.0601526044180964,10.004091099208074,30.000302386462725
SN2019oez,II,G,58793.03287634088,58768.157020225175,36.7074393264063,-17.969754395409172,10.000657833413982,30.00267040716543
SN2021llp,II,G,59349.75670732882,73170.78225384346,51622.341823302384,-25737.86230860275,9.974168491572623,30.045182732936322
SN2019lnl,II,G,58699.423146561385,58672.41387931989,53.41278784817418,-26.19982594856689,10.000051269459375,30.00039068253103
SN2021hkg,II,G,59340.98507834618,65601.68884428285,12019.37819754329,-5988.133373272831,9.964612771017656,30.0497330452367
SN2020yzq,II,G,59179.1166157263,59166.07049040036,256.9873826381544,-127.83270393381889,10.000069959618054,30.000261922743416
SN2018hna,II,G,58510.34525566237,58445.15528354154,0.0008797607351998516,-8.139404763083901e-05,10.521209267976529,29.966667049895406
SN2018ecf,II,G,58331.882010781526,58312.68479417103,188.77380961016604,-93.80707692486469,10.000118624555773,30.001201519037107
SN2020mvk,II,G,59047.86073437861,59034.43011997035,0.14107748795955147,0.05572516996868161,11.80208892055763,99.99999999999758
SN2018rz,II_P,G,58034.969483186855,58100.22467381132,0.0017347339097046888,34.746265522840204,22.62891030726653,10.466967252738119
SN2017hca,II,G,58034.19109980731,58010.41428694551,99.50381563022177,-49.211911239274734,10.000010733721437,30.00006705231702
Gaia16abc,II_P,G,57412.625545200564,57384.82508504835,26.976753650349515,-13.034516456138663,10.000131508516832,30.000506620096417
SN2019unb,II,G,58775.30156739061,58755.36771297025,6.302917542482885e-05,15.730518995505651,31.65367947793787,7.519596769734921
SN2020pzn,II_P,G,59142.91039351105,59113.80623755764,9.959010443220201,-4.54106416732851,10.000094104212277,30.000371156300222
SN2009ay,II,i',54913.52135858733,54889.19358179013,15.250145474628104,-7.380643842688792,10.000274495080443,30.001292874189748
SN2009ay,II,r',54914.52623173528,54890.09794832494,13.488351401988496,-6.509711844812201,10.000549913746973,30.002528493131916
SN1999bs,II,G,59307.6906,59277.6906,2.598406555296296e-10,0.4326634803267448,10.0,30.0
SN2020nyb,II,G,59041.84571408147,59047.428307309616,548.3304779068849,-273.4296838831089,10.003997380698337,30.045703845407793
SN2020eaf,II,G,58927.07858916329,58898.60568933409,22.206752142423312,-10.611876922490776,10.00000506207464,30.000016925014247
SN2017auu,II,G,57797.7977626647,57791.422607989916,0.021182325133528957,0.8300593739201204,6.470962186832166,3.266656638990006
SN2020nim,II,G,59041.84609346273,59012.03975468176,1.261416186286609,-0.19215020106042452,10.042129211458668,29.99970060919093
SN2020xcu,II,G,59171.55558175956,59154.86395750226,0.0030060027732156168,3.0143160412370347,7.8520689927521605,6.836935342158546
SN2020fca,II,G,58929.10195353066,58909.120970586024,-0.02223817097376638,-0.17969193411267295,9.070888877944927,30.109528359792986
SN2021cah,II,G,59214.17587629901,59266.04879132342,7.26284980289909,0.005427849186321308,21.632547971937477,2.569146004226069
SN2021afaz,II,G,59438.44796163684,59581.49215144297,19.32078518846114,135.93692015454997,11.892972945405992,8.756704787557362
SN2007T,II,i',54154.86080912726,54125.53310906655,-0.460185968919926,-1.1983951896240783,9.692757163649818,29.92112308933832
SN2007T,II,r',54148.69191578534,54118.77228903224,4.237589924891636,-1.6527772349409031,10.009295700662213,30.091225618106677
SN2007ja,II_P,g',54443.74753420798,54247.77146834746,0.0021585101962595895,0.001209166114470379,14.0198881391332,28.44287998197633
SN2007ja,II_P,i',54346.290296293555,54317.640867664195,20.060623757997284,-9.54738843814219,10.001051377384663,30.006414929004194
SN2007ja,II_P,r',54348.3201887895,54319.377078722035,10.7981059100685,-4.978856365731646,10.001135036761639,30.007191753189698
SN2007ja,II_P,u',54419.15176685622,53281.21143632545,0.6184049391225344,2.821301725551293e-07,11.101779570950155,8.889134957993068
SN2007ja,II_P,z',54346.28325640973,54318.233018202875,30.117869543730603,-14.577525991222304,10.00076082499324,30.004302041694046
SN2021V,II_P,G,59232.51454381,59274.73487628595,247.5783719367531,-123.02277970765701,10.00231187662137,30.007733013125204
SN2017hpi,II,G,58059.45381557068,58056.652591490376,531.9177422555307,-265.1589640930854,10.000035592146531,30.00012396862503
SN2007be,II_P,i',54201.27593190622,54174.18933693692,32.36742729422789,-15.741510394243912,10.000171553158273,30.0011306061727
SN2007be,II_P,r',54201.27592267105,54173.75622148264,29.37729821158509,-14.23678151575859,10.000041048613038,30.00021866463432
SN2008bu,II,i',54595.34735958864,54565.978707383154,2.099255153235217,-0.7393396233389391,9.967478591572819,29.999342552088365
SN2008bu,II,r',54583.312070480635,54553.78119122236,5.154453784632492,-2.157096866522089,10.000007260862343,30.00004274373171
SN2016gfy,II,G,57666.60300335559,57654.807613163764,329.015530835903,-163.8045490804421,10.000493490078773,30.002465123638412
SN2020obf,II,G,57974.27307525639,86366.66092446081,47347.20073557562,-22129.364065088157,2.0350449235158736,4.63967693158321
SN2007kz,II_P,g',54381.542651994736,54351.52677267972,-0.04367660844644137,-0.11477440085616564,9.975393159991121,28.367032678634686
SN2007kz,II_P,i',54365.901461143934,53900.50707317782,2.6571050240880836e-07,17.309477917825184,99.99999757439265,2.0089558454884284
SN2007kz,II_P,r',54395.63102030376,54364.38770652386,0.11328790972411286,-0.042960196690720535,10.019279786066763,29.99598836223914
SN2007kz,II_P,u',54359.03871540414,43202.63802784679,8.760036651934104e-10,12.344337881392503,17.973018530980305,0.1791954268990954
SN2007kz,II_P,z',54379.02480425402,54330.04113922535,-0.10687260492605288,-0.003954149363652105,9.679469310250902,30.085248551008984
SN2018yo,II_P,G,58276.74433220497,58256.45686174856,123.70261664908486,-61.34462895619171,10.000057758661155,30.000425853441705
SN2019xua,II,G,58425.86239216901,71147.8809890768,51761.233563028676,-25084.48305790412,6.548915611682176,20.367039417105318
SN2006ca,II,i',53900.57900871451,53518.34334384322,0.00938204338213252,-0.005466901364609707,9.897148687238452,29.949803120533062
SN2006ca,II,r',53876.40428154281,53849.567578140086,0.5150867371482843,-0.11628240343583351,10.943008399117403,30.860422495728773
SN2006V,II,g',53855.90139640124,53860.26256666194,0.5946777490215346,0.005655580504477862,11.642809590779592,7.362699463923196
SN2006V,II,i',53858.87003424212,53863.00516953206,0.8605695512396377,0.003393867984054868,13.733286100628831,8.332371762262055
SN2006V,II,r',53858.441064187595,53862.32940845811,0.7949353035569299,0.003921464897419741,13.42433215291688,8.157639633308523
AT2018bbl,II,G,57331.05527050037,86131.86545256517,46251.279672317476,-21596.941549011553,3.1882063561340965,9.006193523121198
SN2018fsm,II,G,58371.05689686869,58344.373142489705,45.6284909475514,-22.324378288452127,10.000019022201029,30.00007214735401
SN2018fru,II,G,58387.47107754196,49791.628669817335,2.0202939336719002e-08,0.9906665708226301,76.3793588760056,3.6797697264181903
SN2020xqj,II,G,59140.69247473204,59112.323155228136,24.013131729246727,-11.510356163875205,10.000044997014793,30.000166661906007
SN2017eca,II_P,G,57917.90952318947,57900.57781094077,136.6580010482795,-67.76343095791226,10.000120271663267,30.000424991845296
SN2016euq,II,G,57605.32130193794,62877.78775778443,11978.575459224636,-5966.456748520642,9.99253683040137,30.015948726568837
SN2020kpz,II,G,59061.48334450877,59067.19826056741,332.49871450580054,-165.3153440491828,10.000182947915533,30.000019025129273
SN2018lcd,II,G,58101.34342565091,58455.29380803367,3.304121544171763,0.05122528549128244,8.53955022906527,35.33525420646564
SN2010jl,II,i',55509.06006703334,55481.31799912125,41.83777354166256,-20.38934290874549,10.002795559518535,30.01571356787804
SN2010jl,II,r',55509.084955150305,55481.882987437384,51.19406607970846,-25.067021036545185,10.003740356057781,30.02095654578821
SN2010jl,II,u',55509.0564716104,55481.02077478015,36.587065366052144,-17.7711233165596,10.002754171386904,30.015696023504898
SN2019ltz,II,G,58790.53809215283,58760.53802679703,1.067485634084469,-0.1005402575992983,9.99999999640317,30.000000002266425
SN2007cu,II,i',54314.22835020034,54558.54872778425,1.6075905631838254,-5.897718145890887e-06,0.4835799902915139,0.4831438270948405
SN2007cu,II,r',54285.1857999736,54255.64890081161,2.0814655824158788,-0.7080995368919737,9.99969174610038,29.997343741856312
SN2009hj,II,G,58121.01399,58091.01398999999,1.9742587354892955,-0.5224647425758795,10.000000000000002,29.999999999999996
SN2016aqp,II_P,G,57434.66914693608,60480.14626552662,51293.82412365982,-25618.04246686044,8.495086422484949,21.528118640367683
SN2018ium,II,G,57748.98778931959,99313.62403199356,38364.68807750171,-17236.573221396367,1.6842084456220618,9.212367638589704
SN2017ixp,II,G,58104.83307858378,58111.07066503299,257.11773521994667,-128.0197615069507,10.002912487847034,30.020358369465395
SN2020ekk,II,G,58936.92308294888,58917.03755055205,180.15697811391317,-89.47422724874436,10.000142914191805,30.00081589012765
SN2018aoq,II,G,58225.05045558162,58201.37653760524,108.97199848052243,-53.90773809523916,10.000033312135042,30.000126143370583
SN2019leu,II,G,58677.038146919294,58673.281810227585,79.97392357617115,-39.64762010321926,10.00190808304323,30.0133352560325
SN2020ras,II,G,59079.23809908351,59050.63371620424,9.511593123738304,-4.339751957749805,10.003370862278613,30.00026112163487
SN2007lx,IIQ,g',53894.359585356666,54236.22938727307,-16.251107653473856,-706.0474079968578,8.283047847822761,33.431402690624246
SN2007lx,IIQ,i',54228.020056157424,54351.952691811544,5.890797182549578,0.057672524244059636,26.197239890160464,99.99947260495702
SN2007lx,IIQ,r',54386.61422794505,54352.201909335075,0.0029538675580565656,0.49030051104730826,22.892553025771555,98.44688911444317
SN2007lx,IIQ,u',54369.67427262758,54351.36394946724,-0.016701265747534368,-1.0621499466918056,8.828270988287889,51.20309146718917
SN2007lx,IIQ,z',54223.44971745273,54353.17073444459,7.194007751690036,0.03118787839195106,28.411807687372594,99.9999990291197
SN2020jfo,II,G,59020.91090164792,58991.34961604588,8.98054519757062,-3.994115087792414,10.000004763473235,30.000045562728655
SN2007lb,II_P,g',54305.58525201947,54357.076050621945,0.015517793357756247,32.893681739264444,13.863283068220731,99.99999999982829
SN2007lb,II_P,i',54390.92303653723,54361.343930526404,0.0009213820012340487,-0.1271646362333225,10.830670526402292,31.308389003313028
SN2007lb,II_P,r',54166.31984104605,54355.59165939406,0.17903308906396495,306.91041157215255,20.183709287508922,11.205469179133875
SN2007lb,II_P,u',54384.89585391273,54353.572808167475,-0.39507839765058644,-0.5752984785725197,10.038164479509174,29.575286098786545
SN2007lb,II_P,z',54315.38629752027,54354.1616171619,0.0009426687703580562,26.53305590732051,22.828362452871605,99.99999999998796
SN2021zo,II,G,59131.86741302231,65064.21275175134,52738.8467047543,-26317.141572219545,4.227796463581494,9.38021144826622
SN2017ewv,II_P,G,57942.73425160315,57916.323735135724,58.950629874343655,-28.965145918941705,10.000115826218867,30.000809226515408
SN2020qmp,II,G,59063.51663253491,59046.82246413897,164.03556003407678,-81.25821947630878,10.006615145207817,30.000676534810573
SN2017it,II,G,57689.49562015452,65083.56641706427,51236.34895017509,-25563.19858814119,5.784611576479692,13.701230076119714
SN2019ejj,II,G,58713.63088863008,58684.664561759906,1.667188581490164,0.00010302858130588577,24.65328392141765,19.45502895358518
SN2020sic,II,G,59113.41078048278,59110.0823783828,236.0168408988734,-117.43362576492406,10.001123269708499,30.00632905564518
SN2021bkq,II,G,59243.93464360641,59233.933450761964,267.7027902777951,-133.24252853983688,10.000221657501173,30.001380419320576
SN2007qb,II_P,g',54407.27342186219,54324.475035823074,0.08245252536097794,-0.18904896236069066,9.200876370046508,30.0264946952111
SN2007qb,II_P,i',54372.722600272435,54304.36385445811,4.444052281087862,-0.000265347679967074,2.1637202652416203,1.5347823296236744
SN2007qb,II_P,r',54411.88171910248,51903.09793937566,2.2950787169310602e-07,0.735929522093279,67.64884912599538,1.492751792570267
SN2007qb,II_P,u',54407.940279935174,54405.04947443771,0.01130472348237313,3.8806143272047167,4.827409311536797,1.8075430364016107
SN2007qb,II_P,z',54447.10439853633,54470.77024809901,0.0011258360715710699,-0.0003097136065768817,10.144905808198953,29.947183275443088
SN2009N,II,g',54862.86984782492,54835.0861512779,36.03746155266879,-17.523854513731287,10.002146220722755,30.012496571931532
SN2009N,II,i',54956.08932911232,54928.2896748313,0.9184480010815003,-8.501409103311481e-05,7.980505981414806,8.080677119497725
SN2009N,II,r',54955.04478264567,55075.5520539639,0.01102555180035301,0.00559943083797481,8.850751098995929,7.984008826350788
SN2009N,II,z',54956.77919831443,54928.41923885801,0.9273612307960047,-9.081027369654749e-05,9.170457254172453,9.310419125468046
SN2019dtt,II_P,G,58593.6784067126,58567.89793894579,69.74075452134323,-34.33906707962109,10.000020450140962,30.00011661279136
SN2009ib,II,g',55054.43371019907,55026.234147276664,28.46039150222932,-13.74373560457377,10.001030340606723,30.006120369820547
SN2009ib,II,i',55164.045425890305,55151.17525592351,1.6030495893491286,0.0002840932481258509,14.724979531248708,11.864563708117217
SN2009ib,II,r',55054.4888849947,55029.00739725586,47.080062935454144,-23.106935870002715,10.003487025152888,30.021246621327236
SN2009ib,II,u',55054.39994118692,55024.859525454,9.345491847788436,-4.220402104617615,9.999999490666395,29.999997688161155
SN2009ib,II,z',55169.33928190498,55163.750675637064,1.6149603725949528,0.00035922314080512227,14.562298592518003,11.229488137217807
SN2018exa,II,G,58403.14946500913,58379.588237472635,84.29732785441001,-41.643112909268545,10.000175402119817,30.000912692091486
SN2019xgi,II,G,58837.99767199314,112065.7929768629,22443.15303476653,-11113.308414903646,9.689431493730456,31.194936392160585
SN2020gc,II,G,58710.060211825556,60724.94840571176,13052.415050081801,-6503.917547733907,6.864880285074313,25.84431669564967
SN2018htf,II,G,58475.56215423034,58459.19292037197,163.06298267661126,-80.94129650579528,10.00016172081679,30.00065215700513
SN2020abjq,II,G,59197.633380040235,59177.77867354436,207.4635660390138,-102.85273692662942,9.998245582529313,29.9908001178177
SN2021udi,II_P,G,59426.831589452995,59404.94698018087,80.63180911703759,-39.748665985148556,10.003071557310578,30.000357585272067
SN2019tx,II_P,G,58499.5019765963,69435.47594690694,8676.236356336023,-4313.972786864991,9.451094499324967,31.285777142475503
SN2019bph,II,G,58551.09760874534,68713.75144467334,51640.30291389245,-25627.110601883058,6.3450376152834576,30.195924334471144
SN2020svn,II,G,59127.52301712699,59097.715778874466,1.5418659005163022,-0.2815863826903918,10.000190905787491,30.00000256431371
SN2017auf,II_P,G,57821.4750926817,57804.255978318324,197.16437587429937,-98.0155477218891,10.000298369116907,30.003296676610745
SN2021rsu,II,G,59397.84025367133,59371.966337190046,54.14291902268832,-26.582272379818146,10.00004144508688,30.00020558384286
SN2007kn,IIQ,g',54356.20377072894,54326.38565096443,-1.1542314168656667,-1.8167740571354267,9.996694219135566,29.914892836007287
SN2007kn,IIQ,i',54366.18194305786,54336.16066672501,-0.35391105311918447,-0.012357941902932712,9.999437616071658,29.988070398368066
SN2007kn,IIQ,r',54140.0336183004,54339.70141935082,1416.049285722304,1648.4068510611976,10.56909536154551,3.3607832685991
SN2007kn,IIQ,u',54362.753884174315,54386.05610940298,0.27267411084319393,0.009665606537929894,25.683348039939986,3.9446609271377686
SN2007kn,IIQ,z',54340.38141436706,54289.697801786606,0.4361587239985563,-0.009546717157471575,8.855534758390114,26.928516866919168
SN2016jft,II_P,G,57841.13647378998,61127.68034030881,51631.57091284828,-25798.601802289217,9.577795029373313,27.996635480406447
SN2019lqo,II,G,58731.88907899299,58701.832306416705,-0.5830362151291253,-0.5511868088829481,9.999341873861423,29.9999079382907
Gaia18cqz,II,G,58377.03408587623,58375.13266184257,423.51189371783994,-211.03812343005683,10.000237008585342,30.001484526807555
SN2018hfg,II,G,58398.52118886866,58292.980765587636,3.7931556809665954e-05,2.4167123810959357,52.62320549939714,1.4812280013776526
SN2019udz,II,G,58789.891735695666,58764.30227815521,58.960884577428644,-28.992540104046256,10.000484579198597,30.001926480836318
SN2017aym,II_P,G,57816.00130641401,57786.36628786802,-0.07670878321056326,-0.023294133047399523,9.999445168507044,30.000088482877814
SN2020sjv,II,G,59047.956884389605,65490.72220223041,52552.79791778308,-26229.982405130817,5.491297553588188,6.015261396172637
SN2021xuc,II,G,59531.47238557289,59498.65589295326,2.6658826326373144,0.008222885906695657,28.777580346659256,13.34444523556502
SN2017gga,II,G,58038.56399086937,58008.56398393179,2.59054545768738,-0.8262982722008103,10.000000005302052,29.999999998440266
SN2007hw,II_P,g',54346.41096489925,54317.37475578995,17.543297914419107,-8.257692922555192,10.00038797993371,30.002475756505696
SN2007hw,II_P,i',54346.46774041203,54320.261513020465,40.214863368249794,-19.6802027547151,10.002803799645744,30.01731830079319
SN2007hw,II_P,r',54346.43281212194,54318.95815341083,33.73565998748951,-16.403716731857504,10.001378089449814,30.008508196321284
SN2007hw,II_P,z',54346.45718515252,54320.60950502957,43.51377369305023,-21.33198827033586,10.002742898918205,30.016494547294062
SN2021tsz,II,G,59420.57106380759,59394.41868005131,56.033041397206894,-27.489978224129576,10.000021880805143,30.00007792606825
SN2018eyg,II_P,G,58348.50123069887,58328.45274725332,163.1591129004382,-81.01985557005253,10.000004830557677,30.0000111682506
SN2018abm,II,G,58209.240681561925,79555.20678459437,48435.45691490112,-24135.134233825564,9.92774975147485,30.120878101301606
SN2018jkb,II,G,58466.82370457039,58437.877758124196,13.515302657258104,-6.075602988023919,9.998155829120705,29.994248221990237
SN2021irp,II,G,59451.12764183171,62305.865008549496,53098.95282515287,-26517.656697575294,10.000000370805052,30.00000096343269
SN2021koj,II,G,59344.46116387252,59317.62356407091,49.69629748470279,-24.3469321440122,10.000010967357188,30.00004682004834
SN2017fqo,II,G,57997.31654368392,57938.645598794916,0.0543881558229039,-0.006876662864275609,10.353860189963902,29.97643115859224
SN2021abkm,II,G,59513.15105276536,63687.69525994514,53096.3581555032,-26485.634381479358,6.587113732735851,29.765717829948972
SN2020uu,II,G,58869.78336569536,58857.11368900456,279.9843258340674,-139.3684238189969,10.00073551857914,30.005010508702338
SN2018amc,II,G,58219.56339392073,58205.51790703883,293.61779151732424,-146.14257891557872,10.000401077739356,30.002439232859118
SN2016ios,II,G,57437.83530862242,64914.00015459322,51218.61222764308,-25542.752917278078,4.344947249087502,15.393769189104892
SN2020amv,II,G,58791.374239345205,58972.551105585924,7.041301843109301,2.331833097607503e-05,99.99999999986444,7.154313027866177
SN2021dhx,II,G,59329.051794918996,59303.142907689864,22.4039701703852,-10.86725553517236,10.000012518284326,30.000052995319585
SN2021fox,II,G,59319.32116208054,63779.593509566155,52895.337776129076,-26406.771681317536,9.994024464437196,30.010359373343572
SN2021kul,II,G,59341.35363217335,59320.363766534916,46.17954595223257,-22.72607040004651,10.000825486049122,30.00300674645183
Gaia21ftu,II,G,59574.94459385934,59546.44992435712,18.399595118253394,-8.777009828961187,10.00003174013479,30.0001528915454
SN2020acac,II,G,59191.15674942937,59162.32994988669,13.41089973139342,-6.262890602753177,10.000230350361441,30.001023023946825
SN2020abdr,II,G,59199.53704960173,59172.50712463493,42.48793459428972,-20.74535478107303,10.000104787904128,30.000423296798903
SN2021lng,II,G,59377.8823157361,59354.59874174295,44.04431889524504,-21.358524679509642,10.000074780710182,30.000004811773717
SN2016dzw,II_P,G,57512.624147868184,61001.91761650835,12469.33573380124,-6218.239025229087,9.981192274792475,30.014838859246595
SN2022bid,II,G,59658.66469941464,59652.74292144663,0.49377563613295883,0.10475224848852038,3.8650036321120247,99.21598259423139
SN2020abbo,II,G,59196.509846845795,59815.151356204886,185.71226651053163,-91.8687376712916,10.14188815211933,30.076104021373407
SN2006ns,II_P,g',54023.9869256987,54020.42288166518,0.9338686526877304,0.011207494767569123,9.31627597742863,0.8310556832227337
SN2006ns,II_P,i',54019.827227632006,54004.31965651482,9.61500135712367e-05,16.22504743995237,23.338508510948923,0.2577039300539082
SN2006ns,II_P,r',54025.49332022494,54026.920461967115,1.1378503028933231,0.009696629742056683,12.305968172181236,1.3929332531058667
SN2006ns,II_P,u',54032.77956314123,54002.04302921564,0.11934392885702948,-0.0346327079179125,13.447918769580014,24.844890679086344
SN2006ns,II_P,z',54008.35184735609,54009.93752445986,0.17815162957362257,0.01767241004859354,20.623257985448987,6.325678955013476
SN2018bdv,II_P,G,58237.648616856415,58590.7092637597,719.9105021563338,-358.5908937738203,10.089280338924745,30.61552905422988
SN2020abbl,II,G,59195.76436897921,59174.57070228182,133.08195924185563,-66.00742828594058,10.000057420396587,30.00046836118411
SN2021uzt,II,G,59514.32867548173,107726.39706842258,31192.332913828955,-15470.544262919244,9.945241933736122,30.15022467782271
SN2021tmb,II,G,59430.32779830675,59409.72467843417,132.60442037851053,-65.79197793169143,10.000199365951936,30.00137445173219
SN2020rue,II,G,59082.31409046102,59061.21588280808,49.248897883131235,-24.239398816003426,10.001130695928422,30.004165233739865
SN2019eww,II,G,58445.38632330167,62735.0644132783,52266.06271962981,-26085.745918282388,7.829206686724005,22.538547917285438
SN2017byz,II,G,57804.66122918709,65798.96075464177,51289.69292339942,-25590.919564538017,6.473841354057722,14.76340573663792
SN2008bn,II,i',54561.4029123443,54536.778270332965,24.436803819794022,-11.92342356272854,10.00393515264508,30.02140493998211
SN2008bn,II,r',54560.39891116856,54534.71587940075,26.43346730227241,-12.8852395875589,10.00223700783925,30.012363314746327
SN2016ija,II,G,57716.20171050669,57687.306670491045,7.992338192297019,-3.4888702518186325,10.004926503367244,30.0003004199758
SN2020alg,II,G,58872.79358823732,58927.19109537502,690.1489733575111,-344.1135400798397,10.000182777613002,30.00050741797223
AT2021qbc,II,G,59398.51906664042,63815.05790324286,52980.8627597083,-26440.25337416569,9.77600311943673,29.413598713239093
SN2019tza,II,G,58705.33427603868,62118.88689265287,52485.07629284037,-26202.429561603713,8.631619259764314,24.893404794008045
SN2020vg,II,G,58868.25961402007,58880.66791141006,596.1758566338218,-297.1145224159596,10.00008639348951,30.000333958983614
SN2019axz,II,G,58566.41302354939,58540.635443356216,67.54312327543357,-33.22073303355942,10.00003680619622,30.000146583781383
SN2020voh,II,G,59134.15194361405,59109.64410400981,92.68123899724758,-45.78975226000763,10.00002542883029,30.00016542873137
SN2021kbz,II,G,59338.78243790931,59315.88877500856,98.10525435346284,-48.5200120784583,10.000452905839408,30.001733469113244
SN2021ytk,II,G,59487.32854526021,59483.15388642639,370.9514338111469,-184.79596391401702,10.00001377132667,30.000047672067705
SN2018eem,II,G,58324.519769999824,69092.55003287371,51279.4276712497,-25537.729563965346,10.000000000003629,30.000000000084707
SN2016iot,II_L,G,57718.31353105403,57702.38998621889,261.86173246561174,-130.30875557494718,10.00134024069278,30.012578030166154
Gaia17ced,II,G,58095.470792750806,58060.77038887703,0.11467058294574592,-0.0015632227768443622,10.504684246210621,29.96791164997718
SN2007ib,II_P,g',54357.94024325122,54343.56871999276,43.51097448856887,-21.484119271796565,10.01729617647675,30.11272430912392
SN2007ib,II_P,i',54391.496532092984,54287.993950589385,0.020325883266502205,0.008707253870790356,37.53255093203534,53.788377294390294
SN2007ib,II_P,r',54381.429373100174,54383.169388549395,1.892950152298666,0.0026170600894106005,16.775290642692994,7.375707833567238
SN2007ib,II_P,u',54404.822986773615,54372.266966940726,0.01654704906781129,-0.07209039206942314,10.036542950985284,29.983161630276708
SN2007ib,II_P,z',54389.13142218901,54356.8435102574,0.19503505472335367,-1.8232166894573838,11.120518455308547,30.717261800187085
SN2016enk,II,G,57663.12545019891,57726.569330295,1.0484939176864938,0.0009046477736347117,32.20914497408047,5.226705937270199
SN2019dhc,II,G,58606.02756829537,58580.627221504146,70.67830912942709,-34.80762718928676,10.000110010286132,30.000416782330422
SN2006au,II,g',53887.05276385461,53808.21643820187,0.09624324736107613,0.0016870590711150714,7.222397466572921,8.743506781951968
SN2006au,II,i',53893.13115132678,53811.41529659086,0.1198146642165396,0.0012659234348290419,6.965794465545886,8.07849045551091
SN2006au,II,r',53893.497113236706,53809.12370597517,0.09638900283305742,0.0013976039816664366,5.128062629582555,5.7620571519142505
SN2006au,II,u',53884.46602098913,53840.302081158705,71.14120727123525,0.011089720030730605,6.524155341288395,3.9271888081574406
SN2020adqw,II,G,59213.403630768174,59189.1468699645,67.26006386742861,-33.1244764953319,10.002046334420614,30.007651316979256
SN2018bif,II,G,58272.16445682926,58297.63455336202,151.58863211404466,-75.3571710601624,10.00017531995777,30.00140386706159
SN2020ocz,II,G,59059.75444787114,59051.987823009535,-0.03945745586112466,-0.15302114312447668,9.754537423226191,30.034056948675847
SN2006ez,II,g',53910.95090814093,53957.253016896946,-0.11310611360241328,-0.056850776551827756,11.1596511399603,32.35761819178953
SN2006ez,II,i',54004.16213146739,53969.21027357497,1.4892391528923932,-25.92365334341142,9.79102392940101,28.53626815776603
SN2006ez,II,r',53914.81248772693,53959.116790340406,0.003590424038067644,14.378518794675811,20.610437240818417,99.99999999997351
SN2006ez,II,u',54053.43386683967,53966.301291714044,1.7483547793524174e-07,62.00062871521259,4.338492964556929,6.655341594439699
SN2006ez,II,z',53605.67725423422,53968.54660736907,-0.026356118782446508,1.0461924416725559,8.645978336115553,25.81367022584334
SN2019shx,II,G,58764.520009245585,58738.72035711326,46.8672984228451,-22.941665006771743,10.000383625401911,30.00099803665272
SN2020absz,II,G,59191.500115178846,59173.1079701626,115.7689847758889,-57.34706483727083,10.107340284166103,30.01287397829277
SN2017dka,II,G,57908.13702134834,57925.80445930997,87.47781527502767,-43.36483539635051,10.000042270652116,30.00025043313563
SN2019fbv,II,G,58618.788145481376,58620.92558099671,213.6284551845294,-106.31963827400982,10.005683103345383,30.052963866794652
SN2016glb,II,G,57652.97930601978,57633.51736979118,108.5286703369672,-53.81362287630257,10.014017230675826,30.109699040574476
SN2007pg,IIQ,g',54404.07409302461,54406.4722507911,2.024307586129744,0.04087024720699903,4.001193587772335,1.1975657024946247
SN2007pg,IIQ,i',54384.85643341236,54043.199338744016,-27.56908408339054,-1.0072087049862946,9.78370291909242,30.057082715307303
SN2007pg,IIQ,r',54384.926602483065,54043.038563590686,-25.69014296145046,-1.0285411541486742,9.784966554705965,30.057909809063187
SN2007pg,IIQ,u',54383.17141460016,54372.18795913719,-0.15476421346590832,-0.09001096517945069,9.757536466824805,30.078222805727005
SN2007pg,IIQ,z',54383.72446684737,54043.15174788834,-26.663424726779084,-0.8393237129306792,9.76938439204406,30.057425386472328
ASASSN-15bb,II_P,G,57073.65604756973,61631.73163730658,50883.6044090458,-25375.430699849698,9.671493122724799,29.978151228087462
SN2017grn,II,G,58086.524037337,58061.12046843371,49.509924149798046,-24.345186456336904,10.000003569573403,30.000029382758388
SN2019thi,II,G,58862.58876774259,58840.35631684283,119.53175493488311,-59.21058711621954,10.000084468996109,30.0003524430031
SN2021aebs,II,G,59476.02839267252,64570.51238021067,53223.64334014528,-26228.458557415135,9.027599640921128,26.78374373949393
SN2019ovr,II,G,58737.732491768365,58708.87262228353,9.94922821323306,-4.4997439830594494,10.000195047491165,30.000003088153942
SN2021qwq,II,G,59391.52776380598,59362.22021045594,13.131984139137504,-6.092072167301489,10.000003061252587,30.000016836370477
SN2018cur,II_P,G,58313.004387773726,58319.559347340604,640.8984007430436,-319.5505121073046,10.0002336611857,30.001262842564454
SN2022abq,II,G,59610.39691429746,66256.87980810627,52876.62163657676,-26650.051017638612,9.611445594048499,30.10633521377578
SN2017izl,II,G,57736.18373762107,66672.03861419384,51399.24149459803,-25623.02047263684,2.811928870988929,13.851411220371055
SN2007iz,II,g',54194.445659836914,54321.61369287357,0.017520923535203445,20.58107288306361,25.236662316435545,15.171647764646282
SN2007iz,II,i',54396.47238536122,54363.37881030423,0.30867950763690016,-0.07006620689473081,10.03454662474011,29.993608699207083
