sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 5552,II,u',2.162964026121364,53644.301415240436,11.605553692037844,0.10019198215738997
SDSS-II SN 5552,II,z',1.099615975693072,53654.33377184168,26.546305713715984,0.10000000000432861
SDSS-II SN 17436,II,g',1.4274982827958664,54357.12555947324,15.935814121957522,0.18856053070310713
SDSS-II SN 17436,II,i',1.0955071041954738,54346.237331583914,104.61852514425189,0.13637264920262926
SDSS-II SN 17436,II,r',1.161522938025334,54345.71314915046,74.95407042236018,0.10000000000000216
SDSS-II SN 17436,II,u',1.5238270161964695,54343.702731139776,13.977305414527107,0.4045732721764525
SDSS-II SN 17436,II,z',4.335096264305579,54431.24531,14.490641666666003,2.0
SDSS-II SN 16101,II,g',1.0,54065.35341,12.654361666667683,2.0
SDSS-II SN 16101,II,i',1.0285481143484865,53984.424750000006,199.9999999981026,0.5772015571140352
SDSS-II SN 16101,II,r',0.009424130766795531,53984.42392000004,14.889611514267786,3.4777586802478258
SDSS-II SN 16101,II,u',4.9839118881565465,54041.33161790922,3.981741341584602,0.10000154132501797
SDSS-II SN 16101,II,z',1.0,54065.35258,12.65436166666647,2.0
SN2007od,II,i',1.1697166393180067,54403.13536000001,79.99890271984127,0.10000000000000002
SN2007od,II,r',1.173825842006217,54403.137670000004,75.8475033987931,0.10000000000000002
SDSS-II SN 17894,II,g',0.942227015141922,54424.7846025912,24.894098983525232,2.4633274339843707
SDSS-II SN 17894,II,i',0.8567829541895835,54346.11903169407,199.9999999999998,0.1576326547855903
SDSS-II SN 17894,II,r',0.8858086618951699,54341.15748027373,199.9999999993917,0.3128161700915203
SDSS-II SN 17894,II,u',0.46601101712217713,54341.15914000001,199.99999999999997,0.4387924974155348
SDSS-II SN 17894,II,z',1.0,54431.10447,14.15741833333353,2.0
SDSS-II SN 4118,II,g',0.875198631886966,53617.34537000001,168.45918040684424,0.10000000000000002
SDSS-II SN 4118,II,i',0.7139011753978959,53664.28585457624,150.91572067771716,0.176431508022635
SDSS-II SN 4118,II,r',1.1059381169297597,53617.34206000001,81.24708415056907,0.10000000000000002
SDSS-II SN 4118,II,u',0.8805401977865014,53617.343720000004,75.0951592952504,0.10000000000000005
SDSS-II SN 4118,II,z',0.37177083474578126,53697.230339085654,14.076392107118401,0.1006075559504928
SDSS-II SN 4649,II,g',0.8110970748596664,53696.15520091591,37.133705949704186,0.42100986267984986
SDSS-II SN 4649,II,i',1.0271454761654384,53617.413700000005,170.22433702807166,0.10000000000000002
SDSS-II SN 4649,II,r',1.0256460611582534,53643.146736859846,27.913536235210618,0.6011799030973545
SDSS-II SN 4649,II,u',0.7942915344232256,53653.91104115878,199.99999999999997,0.5440069026904248
SDSS-II SN 4649,II,z',0.7470132369137741,53621.57574746441,199.99999999999997,0.10000000000000002
SDSS-II SN 18429,II,g',0.5951425005279206,54402.38493727864,41.73755259563276,0.26018956790207604
SDSS-II SN 18429,II,i',1.1429541684764553,54342.36540000001,82.91180877695813,0.10000000000024933
SDSS-II SN 18429,II,r',1.0746054046753255,54375.85107500829,51.06474278185513,0.10000000000000515
SDSS-II SN 18429,II,u',0.99853830773361,54422.31054812208,13.085290052571679,2.026310460610658
SDSS-II SN 18429,II,z',1.1234736613897225e-15,54353.74765874504,3.883546792420707,13.211954785213248
SDSS-II SN 1355,II,g',0.8116786186238935,53617.31616000001,44.23318855873894,0.42020201104814
SDSS-II SN 1355,II,i',0.653525183712717,53688.27116980488,69.28444562424002,0.9111306214465833
SDSS-II SN 1355,II,r',1.080559212918918,53617.31284000015,69.82749811400186,0.10000000000000002
